,region,sub-region,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27
878,Noble County,Oklahoma,100.0,101.775,106.4,108.12,138.505,114.51,90.74000000000001,110.845,107.685,97.65,105.23,125.00999999999999,119.0,90.32,97.81,95.63,94.91,106.36,129.95,129.07999999999998,84.56,98.265,96.005,79.64,96.60499999999999,123.885,117.71000000000001,89.805,104.21,104.08000000000001,97.295,104.13,148.09,135.07999999999998,110.41499999999999,120.32499999999999,108.09,105.83500000000001,117.02,143.55,139.675,103.465,101.255,101.325,92.9,116.25,143.57500000000002,139.60999999999999,109.86500000000001,104.285,108.505,114.95,124.56,158.125,162.57999999999998,116.19,115.31,111.315,120.32499999999999,131.115,151.24,129.18,100.5,99.275,101.51499999999999,91.72,92.015,97.455,81.91,62.285000000000004,73.695,72.58500000000001,68.975,72.095,74.625,58.504999999999995,51.900000000000006,63.459999999999994,63.76,69.065,73.45,74.02,57.620000000000005,50.144999999999996,66.185,71.09,73.61,76.32,78.465,75.36,43.41,68.375,77.19,79.355,83.77000000000001,81.53,87.275,72.79499999999999,89.85,87.295,79.86,97.5,113.64500000000001,95.705,85.64,93.53999999999999,87.905,91.475,99.25,125.18,119.32,95.10499999999999,100.485,102.45,113.505,114.36,143.41,128.46,88.0,0.0,0.0,118.505,118.975,139.37,136.9,106.99000000000001,122.435,123.785,135.23,146.62,180.91000000000003,174.755,138.695,137.62,137.275,136.385
879,Nobles County,Minnesota,100.0,116.08,102.7,124.49,48.25,55.43,74.52,103.19,103.25,93.37,101.47,141.31,120.32,83.0,91.96,103.01,94.41,104.67,124.06,115.78,91.84,94.17,102.7,98.1,111.6,116.94,114.55,84.53,94.9,101.66,81.89,105.1,154.7,127.56,107.43,110.87,96.75,110.87,118.11,145.86,139.66,106.08,101.78,106.51,106.2,120.26,138.74,130.51,109.27,104.24,121.73,108.96,114.92,157.46,131.31,106.75,100.0,102.46,106.75,112.22,127.01,102.89,88.03,94.41,94.97,87.17,90.61,96.38,77.53,56.6,76.12,68.75,68.88,78.88,95.7,50.52,43.89,71.33,70.96,70.29,74.95,71.88,62.06,56.29,75.75,79.62,73.36,74.03,92.57,65.44,32.29,70.78,62.68,71.27,80.48,93.98,75.57,63.35,84.35,89.56,82.69,97.42,93.8,92.27,75.69,92.69,88.34,106.69,100.43,117.62,88.95,79.62,95.89,96.26,102.89,105.1,132.9,109.52,91.77,0.0,0.0,116.08,127.44,145.67,133.33,109.88,148.0,125.41,140.45,158.38,205.83,158.38,121.36,150.58,152.61,147.15
880,Nodaway County,Missouri,100.0,105.13,96.01,107.81,77.44,107.05,80.56,87.82,91.86,73.07,86.84,116.77,149.32,92.79,86.78,85.96,91.15,105.08,125.51,121.79,73.62,94.54,98.2,86.89,113.44,147.35,181.76,111.8,90.01,100.98,92.63,102.51,146.04,139.98,109.45,100.71,108.68,108.57,125.12,156.85,168.1,114.53,96.5,115.78,105.08,122.67,144.29,154.01,116.66,116.99,116.93,116.93,128.24,153.69,113.98,93.83,80.45,87.71,87.33,82.36,87.88,73.29,64.88,73.51,77.94,67.83,73.84,79.57,69.8,56.85,67.18,66.41,72.75,63.95,66.47,56.25,50.9,65.32,69.52,63.74,58.77,55.65,62.42,44.35,58.0,60.13,65.21,72.2,77.06,64.12,39.05,70.02,64.72,65.48,57.51,68.6,64.94,57.07,66.68,79.08,75.81,86.07,74.77,81.59,62.1,78.59,78.75,86.89,90.82,105.46,90.93,73.62,78.97,81.43,87.6,94.7,107.65,97.76,77.33,0.0,0.0,93.34,94.1,116.99,106.01,76.95,100.16,99.02,104.31,113.27,118.02,125.4,73.46,83.18,100.76,90.61
881,Nolan County,Texas,100.0,94.58,85.27,103.09,140.04,91.9,93.87,101.92,90.81,83.35,92.91,125.41,97.32,98.1,90.74,89.34,86.97,94.74,118.3,94.13,92.51,99.97,101.27,99.87,83.78,113.36,80.49,103.26,92.46,83.35,97.87,116.5,157.45,99.8,116.45,122.37,104.91,94.84,104.96,141.89,111.57,119.03,95.57,96.84,95.77,125.44,128.6,95.65,117.67,95.85,95.09,99.52,116.05,165.65,165.55,151.66,120.02,118.27,136.78,155.0,238.52,218.78,172.94,112.25,102.25,102.53,99.9,102.96,88.33,78.41,73.68,77.27,72.41,71.15,75.65,63.68,56.69,62.09,59.91,60.26,59.02,60.11,49.51,49.94,55.28,59.02,60.95,64.41,71.2,53.89,45.51,70.39,58.42,61.12,65.45,79.02,65.78,60.04,62.47,63.65,68.97,70.67,87.34,72.67,69.05,74.16,72.18,72.51,81.07,96.81,79.42,73.25,84.56,80.03,68.82,86.1,106.43,82.87,75.15,0.0,0.0,89.32,90.99,114.27,89.6,103.01,97.14,96.1,98.91,121.59,174.87,121.84,98.1,131.89,104.1,104.81
882,Norfolk City,Virginia,100.0,101.28,100.85,102.53,110.51,93.72,71.64,75.47,84.16,84.41,87.48,105.88,100.75,68.03,86.08,82.41,81.36,90.78,113.59,100.32,70.79,81.8,84.42,83.66,89.94,105.98,94.74,72.65,83.58,87.85,91.39,106.22,130.45,103.54,79.85,87.55,88.84,99.42,102.1,99.22,104.41,76.31,87.44,91.08,100.92,109.07,131.31,117.07,82.82,94.36,99.41,97.98,103.24,117.35,106.45,78.01,93.26,94.23,93.18,93.44,101.5,90.37,64.06,71.45,68.28,64.12,68.65,78.22,57.62,46.85,52.49,57.2,52.09,57.05,66.41,60.88,49.55,53.4,50.93,52.41,55.7,61.46,53.01,42.5,53.39,54.28,56.81,58.24,63.29,59.71,42.62,55.9,64.86,64.82,69.56,75.92,64.98,56.66,64.12,67.59,69.58,69.57,78.18,72.13,57.51,66.93,70.96,74.95,70.07,84.71,79.13,67.0,74.85,76.21,77.07,82.31,88.39,83.74,65.05,0.0,0.0,86.61,88.31,105.95,97.92,77.24,81.16,84.87,91.32,94.13,109.21,106.22,83.71,79.38,93.9,93.92
883,Norfolk County,Massachusetts,100.0,103.84,109.7,111.42,124.47,103.03,81.9,95.59,103.9,102.23,102.65,118.59,108.62,81.98,90.84,97.57,101.38,101.83,114.71,107.94,75.95,91.58,96.87,99.69,100.23,118.43,112.09,83.6,92.75,102.22,104.37,107.11,127.61,108.77,85.62,94.38,101.68,105.21,104.53,118.59,111.09,84.07,96.56,101.76,104.85,109.68,120.18,116.53,89.45,95.9,105.71,103.12,109.01,115.71,112.99,88.83,100.29,98.44,97.31,90.85,94.33,81.9,59.72,67.69,56.28,60.61,51.89,62.2,53.29,39.49,45.49,43.78,41.29,45.82,53.88,47.13,30.24,40.96,45.01,44.15,42.17,43.96,45.29,37.42,46.6,48.52,43.67,42.37,52.35,51.57,32.02,39.15,53.31,52.1,51.09,57.45,42.56,48.03,49.65,47.9,51.51,56.64,54.06,63.65,39.38,45.7,56.15,60.27,55.3,61.66,67.63,58.89,59.02,64.75,63.76,66.03,72.73,66.31,55.69,0.0,0.0,73.0,77.38,81.33,82.01,66.19,71.79,78.97,84.05,88.48,99.03,77.92,71.54,68.05,88.39,92.6
884,Northampton County,North Carolina,100.0,103.915,106.92,115.87,140.06,109.405,101.795,117.67500000000001,107.7,107.27000000000001,109.445,128.495,120.97999999999999,97.54499999999999,100.69,105.09,105.83000000000001,113.21000000000001,133.675,123.07,93.77,101.39,111.00999999999999,106.305,104.535,122.46000000000001,131.82,105.64500000000001,101.19,117.4,117.245,120.915,159.41,151.085,121.13,131.04500000000002,109.84,112.02000000000001,116.05,129.745,134.83499999999998,108.77000000000001,108.465,111.23,115.92500000000001,123.63499999999999,153.815,149.99,122.965,116.83000000000001,119.355,122.72,133.71,156.86,159.33999999999997,127.63,122.11500000000001,121.69,118.3,124.12,144.49,138.96,115.77,117.175,107.61,98.69,104.655,122.38,105.705,75.38499999999999,73.695,75.31,74.755,73.52,90.205,78.14500000000001,78.88499999999999,74.685,68.655,71.86,75.36,80.28999999999999,72.015,63.879999999999995,69.83,72.4,76.865,74.96,79.92999999999999,76.385,57.575,65.165,78.575,83.985,89.715,99.3,90.895,77.22,77.73,77.6,91.24000000000001,86.94,93.49000000000001,102.355,82.78,89.235,94.43,92.985,89.4,113.185,122.935,116.80499999999999,109.29,101.44,109.03,126.43,131.17000000000002,132.73,103.06,0.0,0.0,129.945,138.42000000000002,164.88,181.56,147.85000000000002,138.42,130.785,135.13,159.245,191.35,193.19,173.725,166.955,155.6,149.23499999999999
885,Northumberland County,Pennsylvania,100.0,103.12,104.4,99.8,120.11,60.25,86.48,103.58,98.25,98.17,102.17,118.89,120.95,85.66,95.23,96.33,98.52,107.53,118.36,119.84,78.83,100.77,104.55,102.05,105.44,102.14,121.54,91.65,102.92,106.32,109.04,114.54,133.78,123.91,101.08,111.2,103.73,105.55,110.72,137.25,133.5,100.62,97.66,104.97,110.96,115.82,130.98,135.59,106.78,108.9,111.91,114.14,121.14,151.83,148.01,99.67,115.67,118.45,119.18,106.41,121.65,110.83,94.3,96.82,83.8,90.61,87.16,83.58,67.9,59.08,62.28,67.65,66.64,71.52,87.1,59.01,51.13,68.78,70.88,64.85,66.64,74.48,59.61,51.81,70.0,77.0,72.14,70.11,76.54,68.8,43.92,66.24,75.78,81.84,82.52,92.07,76.91,67.34,82.77,79.78,85.53,84.69,93.46,88.8,66.08,84.73,95.01,97.19,96.02,110.21,99.47,83.1,95.45,103.76,102.41,112.9,128.33,118.21,82.85,0.0,0.0,125.87,119.16,142.16,141.27,107.8,131.24,127.33,132.59,136.94,156.32,155.68,138.91,129.36,138.31,142.11
886,Nottoway County,Virginia,100.0,101.4,92.45,107.9,114.66,93.59,79.02,87.62,99.3,92.45,99.21,111.68,101.05,87.53,103.34,100.26,96.49,108.69,117.65,120.02,80.86,103.69,108.43,91.92,105.18,125.81,131.17,101.23,100.79,108.43,101.67,107.29,120.37,104.83,89.11,101.84,110.27,105.18,97.01,113.7,114.22,94.91,107.46,101.93,107.37,122.12,145.22,109.04,99.21,110.45,109.75,126.69,128.8,142.49,135.29,111.68,122.56,112.2,110.45,125.37,139.42,98.07,84.81,105.44,97.1,90.34,91.22,98.24,78.31,68.13,69.01,82.27,72.78,85.43,76.91,77.17,68.39,80.16,78.23,70.41,80.51,86.04,75.59,55.84,82.27,89.29,71.38,80.95,79.54,83.67,48.02,70.76,74.89,80.16,95.87,110.89,95.26,74.71,84.99,93.5,95.7,98.24,102.11,84.64,67.43,89.99,91.13,97.1,83.14,93.68,112.03,82.0,95.52,89.55,99.3,98.77,109.31,111.06,89.11,0.0,0.0,113.26,126.34,132.75,133.54,99.82,104.3,96.84,124.67,117.38,140.74,130.64,105.71,99.74,132.05,119.05
887,Nueces County,Texas,100.0,102.45,104.66,107.62,126.81,118.62,86.39,101.71,100.28,100.27,106.5,122.46,121.07,82.76,97.29,102.87,103.36,102.93,128.46,126.22,80.46,101.27,105.94,102.26,107.94,128.18,126.25,88.07,103.35,104.46,107.92,121.04,145.54,140.08,102.1,113.91,113.45,109.88,114.54,138.83,135.96,95.74,108.34,115.06,116.4,118.56,142.37,147.1,105.49,112.79,116.77,115.81,128.1,161.18,161.14,121.71,140.48,144.84,154.17,149.22,168.03,169.3,121.3,122.12,114.05,108.42,105.0,107.0,75.53,56.83,74.8,73.66,70.41,69.03,68.25,56.96,45.85,61.54,66.83,67.29,66.12,73.89,53.97,44.74,63.0,65.5,70.28,71.0,73.98,61.92,40.29,70.04,71.91,78.01,78.85,87.32,73.86,61.2,81.32,80.49,82.64,87.81,100.54,99.1,75.67,88.77,90.17,89.94,99.12,123.62,130.49,101.32,107.73,111.36,106.7,113.98,139.2,133.89,98.89,0.0,0.0,119.69,127.36,153.31,143.91,128.69,132.44,136.69,140.63,149.39,196.1,222.77,176.78,145.86,136.03,145.8
888,Nye County,Nevada,100.0,108.01,109.37,114.43,132.9,128.92,110.01,135.6,115.66,115.57,117.05,131.26,126.36,109.98,117.77,116.96,109.01,117.35,123.92,126.84,88.35,119.33,118.24,112.46,123.94,135.09,127.78,113.04,124.25,116.52,122.11,135.04,155.14,162.29,129.7,149.81,138.07,131.87,152.47,168.99,149.61,153.84,127.0,131.31,139.02,142.83,150.61,146.91,133.95,137.74,136.12,141.99,143.35,151.47,143.85,138.57,140.46,126.5,134.96,138.49,149.83,156.45,128.31,126.86,118.1,127.22,117.94,118.52,112.85,99.28,87.65,101.97,95.41,96.16,111.07,102.06,81.98,86.74,109.18,91.94,90.68,93.21,99.53,73.75,76.08,74.75,76.72,86.68,92.91,93.46,69.86,89.15,90.6,97.83,94.72,100.5,112.18,96.08,89.35,97.58,105.59,102.75,125.56,108.09,97.83,101.64,110.46,109.71,99.19,127.7,127.47,108.43,101.95,117.94,115.1,117.88,129.59,125.44,88.07,0.0,0.0,119.08,129.37,213.04,147.83,124.89,129.45,145.41,139.18,164.29,179.98,201.92,187.51,174.08,149.14,156.92
889,Oakland County,Michigan,100.0,102.21,104.03,106.28,119.43,73.6,72.05,93.92,98.69,101.75,102.8,115.66,106.37,70.9,92.37,95.87,99.59,101.38,115.81,104.75,72.04,92.06,96.43,99.31,105.88,113.25,104.76,74.88,95.31,103.61,102.87,105.52,125.71,107.85,78.53,97.96,101.77,103.21,105.65,122.21,115.8,80.05,95.37,102.8,100.93,107.43,126.57,130.7,87.75,107.75,116.4,113.11,118.07,132.66,133.17,90.08,106.01,114.08,104.35,97.26,97.64,80.9,57.43,69.27,64.02,59.1,57.51,60.85,49.14,36.0,47.47,33.81,37.5,35.97,41.18,33.58,29.5,35.45,37.08,37.94,41.36,45.33,38.36,32.51,38.19,37.91,43.07,40.12,44.29,42.54,26.25,37.51,41.27,42.35,44.23,45.85,48.82,39.39,48.42,45.0,46.09,47.76,57.02,53.67,44.7,55.11,58.57,54.29,56.48,72.04,69.58,59.6,63.66,66.19,70.89,74.72,78.19,76.74,58.35,0.0,0.0,86.73,75.84,92.28,94.66,65.49,77.91,91.27,102.79,104.37,109.32,94.91,79.12,74.61,101.44,105.33
890,Obion County,Tennessee,100.0,113.11,103.2,100.0,130.66,124.85,89.94,103.86,100.95,90.75,99.76,119.03,129.66,77.4,88.46,94.52,91.42,110.44,128.52,118.88,76.01,97.33,96.8,102.91,97.76,106.1,97.66,75.15,83.36,103.2,89.51,100.38,120.41,116.98,78.3,106.06,90.8,89.46,96.95,112.4,116.5,75.58,95.14,110.3,104.34,102.53,129.57,131.81,83.79,109.87,106.06,99.52,118.6,122.41,135.0,86.7,100.72,115.69,104.1,103.67,127.37,102.19,69.19,97.52,95.47,92.66,93.42,91.8,80.83,53.98,75.54,64.19,83.36,85.74,96.57,76.35,54.17,77.06,70.48,74.73,77.3,74.96,66.19,46.88,65.47,76.92,75.2,78.59,89.13,71.05,42.63,75.35,81.45,86.93,91.46,98.52,90.46,58.99,90.46,93.66,87.7,95.9,103.96,82.98,69.67,90.7,95.23,103.62,98.24,114.5,110.4,73.39,96.85,113.02,115.36,114.21,127.32,135.05,75.11,0.0,0.0,119.55,129.57,134.57,132.57,89.27,129.76,125.18,139.25,149.64,162.8,153.93,110.82,117.64,146.59,154.17
891,Ocean County,New Jersey,100.0,102.07,104.34,106.55,118.1,101.23,95.82,102.17,99.14,101.78,102.8,117.85,109.79,92.62,93.35,97.32,99.18,100.22,115.41,112.51,85.34,98.16,94.88,97.41,98.93,117.41,117.21,96.32,96.08,99.53,104.73,106.5,126.12,120.64,109.04,111.27,103.28,106.21,109.14,126.23,134.56,106.03,102.6,101.47,106.65,108.34,127.35,129.44,101.12,106.45,104.95,109.79,113.82,121.97,129.31,106.31,120.7,110.5,108.11,100.22,111.55,106.55,81.91,80.11,74.71,74.85,68.1,80.5,62.26,42.46,46.61,58.68,52.54,63.26,68.63,51.05,46.16,58.09,58.88,62.17,63.27,67.77,59.87,53.97,64.31,66.97,65.17,61.68,72.2,67.27,40.42,49.19,69.78,69.37,72.4,81.07,68.85,68.24,71.72,72.18,79.54,80.29,79.11,92.3,60.24,73.46,87.56,83.46,80.76,96.61,106.98,91.1,96.06,97.87,91.11,105.38,106.96,106.99,93.47,0.0,0.0,114.78,120.78,146.79,142.32,113.89,111.99,117.44,121.55,135.05,152.41,135.48,142.66,128.75,139.05,141.25
892,Oceana County,Michigan,100.0,104.03,103.64,112.08,142.28,102.68,99.62,109.59,100.77,94.63,111.51,134.9,147.75,120.42,104.41,102.78,122.05,113.04,144.77,139.41,117.55,112.46,109.01,101.44,116.2,149.09,132.5,109.3,97.12,114.19,136.43,109.97,133.84,161.46,144.1,123.3,98.56,115.15,117.93,149.86,177.37,127.8,108.53,116.87,120.42,124.35,150.81,167.02,127.8,115.15,126.75,134.61,128.67,166.44,191.18,135.09,124.16,140.08,119.85,112.75,123.59,128.57,107.0,94.82,101.63,101.25,89.07,91.95,124.54,93.77,87.54,69.22,76.8,74.69,80.35,72.96,56.47,67.31,84.95,80.63,86.96,112.37,83.7,89.36,90.41,78.62,99.71,87.15,98.47,97.32,56.57,76.32,80.15,78.33,84.18,96.36,128.86,91.28,112.85,99.81,101.53,97.03,135.09,156.86,133.17,98.47,123.78,108.53,119.85,164.62,197.51,170.37,146.69,130.58,153.31,152.54,186.39,226.94,132.89,0.0,0.0,179.67,165.68,213.9,300.38,170.85,181.02,217.83,211.79,262.22,358.1,426.65,410.74,341.42,269.89,241.13
893,Oconee County,Georgia,100.0,104.47,105.095,115.05000000000001,139.77499999999998,119.815,98.455,118.80000000000001,105.025,104.895,111.215,122.73,131.67000000000002,91.18,101.865,106.32,102.77000000000001,115.6,128.445,129.925,89.865,105.4,106.1,99.975,95.00999999999999,130.88,102.91,91.775,106.185,105.195,110.78,121.35,155.14,139.6,103.525,119.66499999999999,107.24000000000001,114.295,106.955,142.32999999999998,139.615,99.59,105.255,113.19,118.72,126.39500000000001,152.8,158.305,108.68,111.775,116.29499999999999,110.87,121.845,159.885,144.69,104.25,119.61500000000001,112.505,115.91,114.305,124.11,110.21000000000001,78.97999999999999,90.505,87.93,80.39,90.995,94.805,90.57,57.12,69.22,62.870000000000005,81.295,80.805,91.94,89.735,68.2,80.455,66.835,74.275,77.60499999999999,82.22,73.045,57.485,74.61,73.57499999999999,76.67,82.77,89.305,76.08500000000001,40.925,117.32,112.445,112.07,113.34,127.91,125.16999999999999,72.995,99.04499999999999,113.245,110.1,87.155,129.79500000000002,112.08500000000001,87.32000000000001,110.0,113.55000000000001,99.17,116.445,134.95,138.965,121.815,118.08500000000001,111.50999999999999,118.04,130.585,130.51500000000001,137.125,96.795,0.0,0.0,132.365,142.935,156.85,175.25,140.10999999999999,125.215,135.34,126.41,146.635,167.04500000000002,180.10500000000002,141.165,126.9,142.325,139.945
894,Oconto County,Wisconsin,100.0,105.37,98.16,112.16,152.36,118.52,120.97,107.54,105.18,102.26,96.8,156.03,161.97,121.39,102.21,107.68,102.36,114.0,153.58,156.36,110.41,96.61,104.85,106.74,122.57,163.38,166.07,106.22,103.86,120.45,115.32,119.09,166.59,194.72,156.22,104.34,96.61,99.95,131.48,165.65,190.9,149.53,111.31,116.73,119.89,127.43,176.48,171.63,136.62,108.2,115.27,108.81,126.63,163.38,164.37,141.85,102.54,113.1,99.91,103.39,123.7,153.25,111.22,91.71,91.52,87.37,87.23,89.11,93.03,73.23,84.07,73.52,70.5,70.59,89.59,75.4,62.25,82.7,76.2,86.99,94.53,106.22,108.39,94.91,91.75,86.85,92.41,97.6,117.25,115.83,60.04,73.14,96.09,95.1,97.27,124.18,137.37,116.07,97.6,100.33,103.82,120.31,132.23,139.16,121.02,100.99,109.99,106.97,127.9,160.79,181.48,159.33,120.69,115.79,137.65,138.41,175.21,180.73,121.25,0.0,0.0,145.43,158.44,218.61,216.02,147.6,135.77,165.27,162.77,218.05,302.83,271.02,254.29,247.17,184.64,173.99
895,Ogle County,Illinois,100.0,104.33,94.03,113.08,115.56,97.15,96.97,113.43,100.21,106.55,95.23,114.4,118.78,97.06,90.55,109.17,101.34,108.06,131.8,137.24,90.64,97.52,98.73,99.65,110.35,134.18,137.4,95.44,107.48,109.5,102.04,108.13,158.43,151.39,119.22,108.31,103.45,110.0,119.15,135.06,148.03,113.66,105.37,104.91,109.89,118.13,147.94,151.13,124.99,108.27,113.66,122.21,119.71,154.96,168.41,130.13,114.2,131.03,122.33,124.13,143.72,134.74,102.76,95.62,95.14,92.89,89.14,104.82,79.32,54.4,66.51,74.66,81.52,73.67,81.75,70.13,67.92,73.23,75.03,72.97,91.04,87.1,73.3,61.44,73.37,79.46,80.5,78.05,96.02,71.79,53.13,77.1,76.7,82.54,90.18,92.22,90.3,81.17,85.5,87.86,90.11,96.5,103.61,89.16,92.7,90.11,100.05,89.53,108.34,122.44,123.23,102.18,104.33,99.93,108.36,116.98,134.18,138.54,89.42,0.0,0.0,127.23,116.0,149.28,137.98,105.21,120.47,129.69,139.81,145.23,174.2,145.58,150.53,123.25,143.52,144.65
896,Ohio County,Kentucky,100.0,103.41499999999999,98.815,104.945,128.9,110.44,88.805,99.705,99.295,95.985,97.66499999999999,127.83,121.765,79.69,86.83500000000001,92.125,102.705,101.22,119.23500000000001,113.495,80.095,110.7,122.69999999999999,108.53999999999999,116.425,128.315,118.53,93.225,103.89500000000001,106.975,104.095,116.95,146.215,141.98,101.37,109.05,108.585,104.39,110.81,133.36,129.17000000000002,97.225,101.38,110.995,106.625,107.59,140.66,141.655,101.92,103.795,116.71000000000001,115.41,129.205,137.79500000000002,134.93,101.95,106.59,109.155,104.53,103.44,122.805,99.775,80.43,91.1,84.455,76.41499999999999,76.765,87.33,68.15,53.255,64.58,62.69,61.235,68.905,72.47,65.66499999999999,58.385,66.285,67.91,67.775,69.985,74.92,65.11500000000001,53.955,68.93,66.38,72.19,73.945,76.19999999999999,64.15,44.785,70.49000000000001,76.24,77.905,78.465,79.055,79.88,68.00999999999999,80.10499999999999,86.46000000000001,88.255,82.08500000000001,97.13499999999999,75.525,65.31,86.255,86.08500000000001,87.47999999999999,104.685,106.10499999999999,91.60499999999999,69.245,91.88,92.735,92.74000000000001,103.095,111.0,102.07,82.91,0.0,0.0,110.125,118.23,123.72999999999999,119.825,98.555,115.23,119.665,141.945,131.22,153.305,143.92000000000002,107.35,106.4,120.865,123.75
897,Okaloosa County,Florida,100.0,103.71,104.17,110.13,122.26,109.93,85.59,103.72,102.56,102.66,101.72,113.07,107.43,77.94,97.96,100.79,95.9,107.64,116.73,111.73,82.85,99.34,104.96,102.33,101.2,124.58,114.0,92.64,109.39,115.23,114.03,121.65,147.0,129.47,97.22,117.78,118.63,115.88,118.95,139.01,128.71,98.79,115.38,119.48,127.12,125.85,148.01,142.94,109.41,120.28,119.81,118.11,130.87,155.55,174.49,142.86,163.45,160.23,163.18,165.58,182.43,188.95,147.05,155.83,142.56,131.73,124.78,121.88,86.83,59.16,73.78,72.87,72.05,71.75,78.38,66.49,53.05,67.6,64.8,70.46,67.59,62.72,51.13,43.96,59.55,62.39,63.55,65.56,69.79,63.67,38.74,65.9,68.47,75.87,74.19,84.04,70.75,56.91,73.59,76.87,76.05,68.69,90.27,78.77,64.94,78.98,82.15,77.28,92.2,107.64,105.88,87.57,103.76,108.16,122.95,123.19,132.55,135.31,105.83,0.0,0.0,130.72,148.45,172.36,177.95,141.39,146.05,155.17,156.9,174.54,228.07,263.83,224.81,207.89,182.51,180.34
898,Okanogan County,Washington,100.0,90.65,96.28,107.2,140.86,162.03,126.63,106.12,109.76,101.16,110.59,140.69,119.85,105.87,90.07,106.78,103.89,104.88,147.06,133.33,100.17,101.49,106.2,97.77,107.03,156.41,141.85,131.35,105.21,114.14,115.72,119.69,166.09,169.15,138.88,160.88,138.88,148.14,125.39,163.28,145.41,125.64,110.75,120.93,125.31,122.0,142.27,136.64,107.69,103.8,124.81,116.05,118.69,151.7,162.03,132.34,112.9,109.18,108.44,103.23,110.17,94.04,96.44,90.49,91.65,97.6,97.44,121.42,91.89,78.49,86.1,84.95,80.23,79.65,75.19,74.61,55.33,69.89,83.04,70.06,68.16,93.13,73.45,60.88,79.07,76.34,87.1,87.76,99.92,74.86,61.7,76.59,87.68,84.12,101.57,107.28,93.96,87.59,97.11,90.41,100.33,102.15,112.24,88.01,89.74,99.59,88.34,123.41,125.56,126.72,105.13,113.32,115.96,118.36,119.27,122.91,150.37,134.74,115.72,0.0,0.0,144.17,158.4,189.66,200.0,170.39,139.54,169.31,165.67,175.68,289.33,322.33,282.05,251.03,184.78,169.15
899,Okeechobee County,Florida,100.0,95.05,101.21,114.77,150.67,148.43,125.09,126.95,99.63,96.6,100.33,143.16,137.28,130.04,99.8,100.04,106.61,106.63,149.56,127.93,120.16,110.78,106.32,105.69,119.46,148.88,146.92,135.75,114.94,112.79,120.95,133.25,180.23,175.69,154.7,147.23,127.64,124.72,133.33,174.54,163.72,156.44,127.6,121.61,127.13,133.99,167.1,168.1,166.42,131.12,130.73,185.04,632.02,315.72,256.33,322.69,390.34,121.51,117.99,122.37,147.43,147.84,121.34,109.47,100.12,93.6,89.58,96.93,84.59,72.44,75.79,73.69,69.9,72.58,84.24,70.08,56.66,62.98,60.83,62.12,63.13,59.38,58.3,45.3,53.57,58.54,65.66,59.3,68.34,62.16,45.26,59.89,64.33,64.64,63.04,77.78,80.74,66.36,62.47,68.14,70.08,69.98,80.7,80.11,60.45,67.83,72.91,72.93,76.18,96.58,100.27,81.36,77.96,79.35,86.29,84.31,108.0,106.63,74.03,0.0,0.0,88.52,84.92,104.48,105.69,88.73,88.87,84.63,90.06,98.38,130.51,133.62,98.98,93.53,88.81,94.84
